Start Time  Tuesday March 01 2022 16:51:41,,,,,,,
USB-to-CAN V2 compact  CAN-1,182,96.783,      ,585,8,43 66 20 00 02 00 00 00,Cf .....
USB-to-CAN V2 compact  CAN-1,183,96.793,      ,605,8,23 65 20 00 00 00 00 00,#e .....
USB-to-CAN V2 compact  CAN-1,184,96.794,      ,585,8,60 65 20 00 00 00 00 00,`e .....
USB-to-CAN V2 compact  CAN-1,185,96.813,      ,205,2,06 20,. 
USB-to-CAN V2 compact  CAN-1,186,96.814,      ,185,6,50 03 00 00 00 00,P.....
USB-to-CAN V2 compact  CAN-1,187,96.843,      ,185,6,31 02 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,188,96.859,      ,205,2,07 00,..
USB-to-CAN V2 compact  CAN-1,189,96.873,      ,185,6,31 03 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,190,96.938,      ,185,6,31 02 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,191,96.967,      ,185,6,33 02 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,192,96.974,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,193,96.974,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,194,96.994,      ,205,2,0F 20,. 
USB-to-CAN V2 compact  CAN-1,195,96.997,      ,185,6,33 03 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,196,97.072,      ,185,6,37 82 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,197,97.088,      ,605,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,198,97.089,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,199,97.099,      ,605,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,200,97.1,      ,585,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,201,97.101,      ,185,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,202,97.111,      ,605,8,23 7C 60 00 00 00 00 00,#|`.....
USB-to-CAN V2 compact  CAN-1,203,97.111,      ,585,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,204,97.122,      ,605,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,205,97.123,      ,585,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,206,97.153,      ,205,2,1F 20,. 
USB-to-CAN V2 compact  CAN-1,207,97.154,      ,185,6,37 83 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,209,97.183,      ,185,6,37 96 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,210,97.191,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,211,97.191,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,212,97.201,      ,605,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,213,97.202,      ,585,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,214,97.221,      ,205,2,07 20,. 
USB-to-CAN V2 compact  CAN-1,215,97.222,      ,185,6,37 97 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,216,97.252,      ,185,6,33 06 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,656,109.086,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,657,109.087,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,658,109.104,      ,205,2,0F 00,..
USB-to-CAN V2 compact  CAN-1,659,109.104,      ,185,6,33 07 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,660,109.181,      ,185,6,37 86 00 00 00 00,7.....
